date,actual,ensemble_pred,fold,TrendAgent_pred,MomentumAgent_pred,VolatilityAgent_pred,TrendAgent_weight,MomentumAgent_weight,VolatilityAgent_weight
2013-03-25,-0.004186153415002229,0.0011670721460327372,0,0.001297971541276624,0.0016929974080994725,5.675206921296194e-05,0.4705889483222882,0.30193780965755945,0.2274732420201524
2013-03-26,0.007971038943868261,0.0005577016521005552,0,0.001253684117203697,-0.0006304288399405777,0.0006949479575268924,0.4799553194549422,0.285457267925222,0.23458741261983587
2013-03-27,0.0,0.0015220660603078942,0,0.0012042522112826175,0.0025833887048065662,0.0008808303973637521,0.5089665499614424,0.22255398693610937,0.26847946310244813
2013-03-28,0.003067945543303023,0.0011224885785092837,0,0.001149696509356778,0.0012309980811551213,0.0009809613693505526,0.5029920491045727,0.23276217046371986,0.26424578043170743
2013-04-01,-0.0039649704363739135,0.002023750626194193,0,0.0008835109667070133,0.002770119346678257,0.003536755219101906,0.5258607996571041,0.2288596645427219,0.24527953580017398
2013-04-02,0.004922245229869026,-6.923511478509494e-06,0,0.0008045289206800246,-0.001933861873112619,5.1326118409633636e-05,0.544549462959212,0.2037073836187261,0.25174315342206194
2013-04-03,-0.010190849030247553,0.0017180025969228841,0,0.0007210738089727008,0.003722249995917082,0.0022526627872139215,0.5499186256842495,0.19795638109786468,0.25212499321788584
2013-04-04,0.0040504328690384,8.50466438782114e-05,0,0.0006333389771919657,-0.0010788331273943186,-0.00019703066209331155,0.5638918263553915,0.1850817144698078,0.25102645917480065
2013-04-05,-0.004501618641383892,0.0015233844464930765,0,0.000541540486564798,0.0016403862973675132,0.0036426784936338663,0.5826914284949429,0.19216359810354508,0.22514497340151202
2013-04-08,0.006744606569586294,0.0008690517459608298,0,0.0002455643583475167,-0.0007601621327921748,0.0038732332177460194,0.5526664343159781,0.17998517170988734,0.2673483939741346
2013-04-09,0.0034510011520291714,0.001401189575911649,0,0.0001400946506875814,0.003910989500582218,0.0023184872698038816,0.4265587768109653,0.24071225053759787,0.33272897265143686
2013-04-10,0.012174263591397715,0.0015231656606766466,0,3.194935953061467e-05,0.002113474765792489,0.0030078478157520294,0.3985136481656722,0.25087831058852483,0.35060804124580297
2013-04-11,0.0032721441861166332,-0.0011900949191603865,0,-7.854035741060371e-05,-0.0029306935612112284,-0.0012080386513844132,0.42731941722195677,0.22118622282018724,0.3514943599578559
2013-04-12,-0.002452923128136648,0.00015014985510899932,0,-0.0001910285945842912,0.0013108988059684634,-0.00016550101281609386,0.4417240661364324,0.19296791670777164,0.365308017155796
2013-04-15,-0.023446792838413225,-0.00039366791630988235,0,-0.0005355176872340299,-0.0026131512131541967,0.0009502596803940833,0.43752026967942576,0.207082546043437,0.35539718427713723
2013-04-16,0.014654926989569116,0.0007429114634271503,0,-0.0006522995896523081,0.0032498096115887165,0.0009998022578656673,0.41482709739611,0.22777771356680487,0.35739518903708506
2013-04-17,-0.014719300821505344,-0.0013144528685899535,0,-0.0007691837330793819,-1.910808714455925e-05,-0.0027729030698537827,0.40476151097253693,0.22485839462817117,0.3703800943992919
2013-04-18,-0.006273224362665623,0.0013513850877020868,0,-0.0008857692104102263,-0.0006948764785192907,0.005038497503846884,0.44473855052245764,0.2528921294472007,0.3023693200303416
2013-04-19,0.008655930012622718,-0.0005535451482378766,0,-0.0010016520004993562,0.0006763103883713484,-0.0009230614523403347,0.4309566170284161,0.26967961641939703,0.29936376655218694
2013-04-22,0.004427762236501859,-0.002351117912101148,0,-0.0013397172956143648,-0.0018891801591962576,-0.004223238211125135,0.4492603267579318,0.28018125831038176,0.27055841493168653
2013-04-23,0.010256340182280416,0.00019942190248423727,0,-0.001448750643464477,0.00348380277864635,-0.0004649944312404841,0.41600229631509394,0.3159086110052794,0.26808909267962666
2013-04-24,0.0006339373766934541,-0.001179261890017343,0,-0.0015550783588957535,-0.0020466172136366367,0.0004259713750798255,0.3980880194375733,0.2736961955197343,0.32821578504269233
2013-04-25,0.0040455141951051,-0.0003834563528557807,0,-0.0016583160589672056,-0.00017111895431298763,0.000985735678113997,0.35138040585807145,0.28358941900609197,0.3650301751358366
2013-04-26,-0.001767483447325583,-0.0007031351377394938,0,-0.0017580889483930508,0.0008350195130333304,-0.0008826114935800433,0.40480505466725186,0.19961595115840913,0.3955789941743391
2013-04-29,0.006675421421012095,-0.00156587703678306,0,-0.002031732401793234,-0.00466963229700923,0.00047705162432976067,0.39598634155773055,0.1808087608918504,0.42320489755041896
2013-04-30,0.002382763369057588,-0.0005952218816589476,0,-0.0021141494561426346,0.002423645695671439,-0.0004637563251890242,0.3248830140487204,0.23264201805339105,0.4424749678978886
2013-05-01,-0.008806108719296496,-0.00026659148537923994,0,-0.0021914303930733845,0.0004546621930785477,0.0007674863445572555,0.35177054969549953,0.23078206454979758,0.41744738575470286
2013-05-02,0.009244765273135579,-0.0011446923819940606,0,-0.002263292439062208,-0.002254306571558118,0.00041135906940326095,0.3374392075738772,0.22718841161404063,0.43537238081208224
2013-05-03,0.010089640866046579,-0.0006162748752038572,0,-0.0023294732992728807,-4.1711635276442394e-05,0.00041173293720930815,0.31667278664822546,0.23729972526899187,0.44602748808278275
2013-05-06,0.002537592854230413,-0.00036401993736740075,0,-0.0024903203643812156,0.00040499557508155704,0.0007364824414253235,0.24327377444231618,0.26401503697560674,0.4927111885820771
2013-05-07,0.005055595963035236,-0.0002846342088219086,0,-0.002531604895065834,0.001723125926218927,-0.0002510441991034895,0.211441687691898,0.2985651953864797,0.48999311692162234
2013-05-08,0.004540758441963776,0.0006104320538095695,0,-0.0025662443183058227,0.001987878931686282,0.0011419173097237945,0.16666304908983492,0.3278995366094778,0.5054374143006872
2013-05-09,-0.002820039688312405,6.647556515701625e-05,0,-0.0025941219766837317,0.0015342773403972387,-8.44612077344209e-06,0.21309511224431016,0.27020675334772576,0.5166981344079642
2013-05-10,0.0032485765494498415,-0.0005814009670482869,1,-0.0017402090338846312,-0.0005409321165643632,-0.00012465192412491888,0.19651422613327968,0.27501919328895763,0.5284665805777626
2013-05-13,0.0007949996650833478,-0.00038685822377758594,1,-0.0017868746110363464,0.001299360184930265,-0.0007437763269990683,0.1591502095684422,0.31839042315930866,0.5224593672722492
2013-05-14,0.010281131273715865,-0.0008369804633213609,1,-0.0017906842954987373,-0.00011487312440294772,-0.0009865229949355125,0.1627261678768107,0.3267294136995157,0.5105444184236736
2013-05-15,0.005371725522674376,-0.0012629747881035477,1,-0.0017886009393985624,-0.001287922728806734,-0.001079475856386125,0.16645717378682595,0.3266604244075034,0.5068824018056706
2013-05-16,-0.004706373371597215,-0.0005758757449024524,1,-0.0017806614447335783,-0.00040707632433623075,-0.0002890140749514103,0.19354051924482749,0.3220972142934655,0.48436226646170705
2013-05-17,0.009630672759815913,-0.0017736878427167212,1,-0.0017669274013312523,-0.0018247616244480014,-0.0017424254911020398,0.20057393995038367,0.3221109332933507,0.4773151267562656
2013-05-20,-5.9701181281754815e-05,-0.0002899767909658146,1,-0.0016918197613664267,0.0009462879388593137,-0.0005351842264644802,0.1620971282139029,0.31775664518643215,0.5201462265996649
2013-05-21,0.0014366515510106045,-0.00023649451084225399,1,-0.0016560067006846225,-0.002282929141074419,0.0014560431009158492,0.15519877661750328,0.2600619658053575,0.5847392575771392
2013-05-22,-0.007445131080334951,-0.0013521960844988243,1,-0.0016150653101890807,0.00032838256447575986,-0.002029861556366086,0.16679482065918083,0.23796485194317757,0.5952403273976417
2013-05-23,-0.0028970042066962572,0.0017786678869427988,1,-0.0015691965254604665,0.004345671273767948,0.001690551987849176,0.20618832242998936,0.19716906091480965,0.5966426166552011
2013-05-24,-0.0008465669925888261,-0.0008470198117749942,1,-0.001518622028682011,-0.003524242900311947,0.0002697996678762138,0.23509891590026133,0.14924699883080975,0.615654085268929
2013-05-28,0.0059709046757557786,-0.00071604874233732,1,-0.001274191102054613,-0.0010412308620288968,-0.00042408102308399975,0.23289823427853237,0.15586855191936097,0.6112332138021067
2013-05-29,-0.006515612515862858,0.0001727891939278818,1,-0.0012040657669583322,0.0034075486473739147,-0.00012747292930725962,0.2524561503845624,0.1393578331146493,0.6081860165007883
2013-05-30,0.003685048503147875,-0.00171226667903643,1,-0.001130939409227805,0.00014753470895811915,-0.0023797228932380676,0.26960602076987106,0.16919560460565822,0.5611983746244708
2013-05-31,-0.01445611601336529,-0.00019969542525134445,1,-0.0010551466669965182,0.001720692147500813,-0.0003677043423522264,0.27866044758347197,0.16889989874691108,0.552439653669617
2013-06-03,0.005491174737451932,-0.0002491978960852567,1,-0.0008151474407582646,-0.00042174465488642454,8.903069101506844e-05,0.2713162406893266,0.1753572564764757,0.5533265028341977
2013-06-04,-0.004818345179591217,0.0002333789279778759,1,-0.0007322240032159288,0.0010615234496071935,0.0004443982907105237,0.2928198319990142,0.17248118831654674,0.534698979684439
2013-06-05,-0.014100105783073613,0.0006624766669932885,1,-0.0006484346125938688,0.001729081617668271,0.0010363160399720073,0.3044736971477997,0.17580811998526336,0.5197181828669369
2013-06-06,0.009012898589535393,0.0011411541852906681,1,-0.000564153339200642,0.0032172915525734425,0.0014378909254446626,0.2798535738503112,0.20060298649643116,0.5195434396532578
2013-06-07,0.012639815567978932,0.0008822419434531852,1,-0.000479754975884412,0.005314458627253771,-9.545531793264672e-05,0.27025930309602003,0.23499349683003157,0.4947472000739484
2013-06-10,0.0,7.416818481591615e-05,1,-0.00022946145143618957,0.0009936975548043847,-0.00019672710914164782,0.29924581816780377,0.16275765260545447,0.5379965292267418
2013-06-11,-0.01036884951048741,0.0008006039620264677,1,-0.00014829737724566096,0.0042192693799734116,0.0002941709535662085,0.3096417310291037,0.1537014480578707,0.5366568209130256
2013-06-12,-0.008311527229596391,-0.0006547790765629383,1,-6.884144248656826e-05,0.003021629760041833,-0.0020457985810935497,0.30542173526790994,0.13953718819436287,0.5550410765377273
2013-06-13,0.015094110649493024,0.0008567791888429591,1,8.562744691831682e-06,-0.00022332217486109585,0.001595063367858529,0.30028706628076046,0.1453957791888447,0.554317154530395
2013-06-14,-0.0062925737617446345,-0.0016856027537547203,1,8.358247857871682e-05,-0.000836482213344425,-0.002866735216230154,0.2663854019136226,0.1475827989804886,0.5860317991058888
2013-06-17,0.007692167313070628,0.002484823371832506,1,0.0002913217838073438,0.004407988395541906,0.002997578354552388,0.22769977267105035,0.17469075074564486,0.5976094765833049
2013-06-18,0.007874697376561046,-0.00010269255792843797,1,0.00035374673593125707,0.0036966861225664616,-0.0013872227864339948,0.24070207552409542,0.21573179860235095,0.5435661258735536
2013-06-19,-0.013913462769597785,0.0021874181034669486,1,0.0004123383908454177,0.004384441301226616,0.0021014995872974396,0.2550223087220216,0.2104279309205996,0.5345497603573788
2013-06-20,-0.025090583001861268,0.00045572481244835617,1,0.00046685920003590215,0.0014950188342481852,4.1290040826424956e-05,0.2589102704200548,0.21334797615810433,0.5277417534218409
2013-06-21,0.0032051499579662276,-8.992167220697945e-05,1,0.0005170917482232126,-0.002852010540664196,0.0007288955966942012,0.2773670537794837,0.16756135699401786,0.5550715892264986
2013-06-24,-0.012716345319977628,-0.00016960349926838504,1,0.0006403265610419551,0.002410750836133957,-0.0013532626908272505,0.27442532807406167,0.1638411299550614,0.561733541970877
2013-06-25,0.009568136790687083,-0.0014263308165055545,1,0.0006716671558577577,-0.004441597033292055,-0.0015718075446784496,0.2949282449111634,0.1560014508986638,0.5490703041901729
2013-06-26,0.00985229291361181,-0.00023541860597803285,1,0.0006979655623604617,-0.0010316594270989299,-0.0005105502787046134,0.3069089104633704,0.16021790913942818,0.5328731803972016
2013-06-27,0.005852938270386136,0.0011579675773714145,1,0.0007191423964937178,0.004545739386230707,0.0003921148891095072,0.30033344349526464,0.2078551035135772,0.49181145299115814
2013-06-28,-0.004105745523108757,0.0011064940986024415,1,0.0007351431516853648,0.0008091560448519886,0.0014589306665584445,0.3103945523887415,0.2188321765097084,0.4707732711015502
2013-07-01,0.005842161154310695,0.0014244114840305318,1,0.0007520398894110182,0.002300369320437312,0.0014605493051931262,0.2931002526146039,0.2406395003814783,0.4662602470039178
2013-07-02,-0.0009295610195703014,-4.2931534876152876e-05,1,0.0007472945005541641,-0.00023383673396892846,-0.00044115574564784765,0.21960851162291686,0.2640334288693268,0.5163580595077564
2013-07-03,0.0004338004229727779,-0.0018061630898139457,1,0.0007374777055997982,-0.006425050087273121,-0.0005261687329038978,0.25440128968459497,0.1757125125773783,0.5698861977380267
2013-07-05,0.01073142396522374,0.0017956283833363222,1,0.0007030954978179947,0.001732127508148551,0.002302922075614333,0.24688936300858702,0.1832495242762397,0.5698611127151733
2013-07-08,0.0056883197223644,0.0005877103880459009,1,0.0006166734353303228,-0.0013572224415838718,0.0012005919124931097,0.25244433345009276,0.16725180593070865,0.5803038606191986
2013-07-09,0.00717133215944617,0.0005319342936185179,1,0.0005792536175827251,-0.0008970253984443843,0.0009231958538293839,0.2573490241663275,0.16269554862525942,0.5799554272084131
2013-07-10,0.0003634923113587556,0.00023062472426735043,1,0.0005379120875848682,-0.0003291286702733487,0.00025129748973995447,0.2749835707781151,0.11417363681360423,0.6108427924082808
2013-07-11,0.013529122114977279,0.001021116931495264,1,0.0004928968101462081,0.0033346700947731733,0.0008264761418104172,0.2732437740541532,0.13334813713296698,0.5934080888128799
2013-07-12,0.00041754951536628916,7.104220442795537e-05,1,0.0004444735585327873,-0.001094346516765654,0.00016097124898806214,0.29538843374359525,0.0926090336097122,0.6120025326466926
2013-07-15,0.003813380711808514,-0.0002819999055138086,1,0.0002817724928251108,-0.0002449000021442771,-0.0005597236449830234,0.3130759026305504,0.10507248283251513,0.5818516145369345
2013-07-16,-0.0037536314225345953,0.0005088795545660752,1,0.000222685380455331,0.0009976704604923725,0.0005746042588725686,0.321651520286316,0.11200369896789052,0.5663447807457935
2013-07-17,0.002563808726288593,0.0007128755214601027,1,0.00016173942316301168,3.271315654274076e-05,0.0011604023166000843,0.295450788681061,0.11115755496960175,0.5933916563493373
2013-07-18,0.005462649911923632,-0.0005254719478845383,1,9.927818455488392e-05,0.0017440583324059844,-0.0012616777094081044,0.31247373268735906,0.1399176375074345,0.5476086298052064
2013-07-19,0.0017748297391969193,-0.0013680622313307605,1,3.5652779643334975e-05,0.0015195893356576562,-0.00290685729123652,0.38282756116337124,0.192689470823948,0.42448296801268076
2013-07-22,0.0019488497052911184,0.0007859127640831324,1,-0.00015850042336452877,0.001230635796673596,0.0014357714680954814,0.2818401069222987,0.22623269050850892,0.49192720256919226
2013-07-23,-0.0021266972476700428,0.00023597662322734272,1,-0.00022317918519277247,0.0016338693676516414,-0.00014383671805262566,0.3018921884442469,0.18783206164262167,0.5102757499131315
2013-07-24,-0.003671888322669078,-0.0013338857301957519,1,-0.0002872124165559277,-0.0006354665383696556,-0.0022102119401097298,0.26538135726486783,0.1807869263503886,0.5538317163847437
2013-07-25,0.002430011524458412,-0.0008371077018514337,1,-0.0003502393956304905,-0.0021449620835483074,-0.0006434799288399518,0.28168438436345133,0.16332421895664467,0.554991396679904
2013-07-26,0.0010652353458082224,-0.00041843526683319534,1,-0.000411903823374823,-0.0003680907830130309,-0.0004365657805465162,0.28475459649269524,0.17395029672783135,0.5412951067794735
2013-07-29,-0.0030794696134112867,0.0002870543886569926,1,-0.0005851417336073481,0.0014498707605525851,0.00037220129161141813,0.3108328648751006,0.16060758118498963,0.5285595539399097
2013-07-30,0.0,0.0005498983293990038,1,-0.0006379400541188519,0.0006902170134708285,0.0012057997519150376,0.3550731602528678,0.1884326514203873,0.4564941883267449
2013-07-31,0.0007108122739514218,0.0001874567833995122,1,-0.0006877187983758381,0.0007209423929452896,0.0006479779840447009,0.23746382461966284,0.22990038751639447,0.5326357878639427
2013-08-01,0.011492372455080106,0.0008493417232577149,1,-0.0007341825132164797,0.0009699271176941693,0.0015032727969810367,0.2292171229904257,0.2361821715170722,0.5346007054925022
2013-08-02,0.0016979060995548864,-0.0016661829883926264,1,-0.0007770511637108826,-0.0009007693151943386,-0.002385563449934125,0.26025777613170686,0.2644812914281149,0.47526093244017836
2013-08-05,-0.0014635637515159315,-0.0017508534510052732,1,-0.0008814264344002627,-0.0016602218383923173,-0.0022773968521505594,0.2717922517726977,0.3249658433177378,0.4032419049095645
2013-08-06,-0.005698957482865338,-0.001920194446041351,1,-0.0009074680153188204,-0.0004353916156105697,-0.0037993676960468292,0.2558384068073203,0.2880104299125218,0.4561511632801579
2013-08-07,-0.0032453355000244518,0.0008931657341725264,1,-0.0009287896269943398,0.0035859690979123116,0.00021481758449226618,0.2928079388820877,0.22774039578902067,0.47945166532889166
2013-08-08,0.0036577011164590457,-0.00033787094902123203,1,-0.0009452289200179497,-0.0021376025397330523,0.0008879269007593393,0.28390183566033195,0.2011733569940477,0.5149248073456203
2013-08-09,-0.0028895747246047284,0.00019085964271981545,1,-0.0009566464979749177,-0.0015361334662884474,0.0014982429565861821,0.3345581192596467,0.2525374067555816,0.4129044739847717
2013-08-12,-0.0011818908726235638,0.0003474940763420637,2,-0.000512581057591891,3.3318992791464552e-06,0.0012548684608191252,0.3951744302422033,0.2820824542754539,0.3227431154823428
2013-08-13,0.0029521121779501145,3.353159971469956e-05,2,-0.0005141606607383329,-0.0004073008894920349,0.0010894335573539138,0.36661313432390363,0.2705818110759697,0.36280505460012674
2013-08-14,-0.005142694298034722,-2.956017296273678e-05,2,-0.0005107656581011631,0.0027989179361611605,-0.0016527968691661954,0.37949166620910807,0.22351574062763863,0.39699259316325325
2013-08-15,-0.01408444476769361,0.0026121033166551506,2,-0.0005023626445716474,0.003990273457020521,0.004813331179320812,0.40248102716093176,0.22263622388254814,0.37488274895652
2013-08-16,-0.003311474295011311,0.0007116610001336756,2,-0.0004889422297455231,0.0003513682750053704,0.0022146222181618214,0.4413463453246159,0.23724415259865111,0.3214095020767329
2013-08-19,-0.006412558525645251,-0.00013626670846947966,2,-0.0004196385690474568,-0.001540859928354621,0.0012896297266706824,0.4448334341873137,0.2614092549732926,0.2937573108393937
2013-08-20,0.004904002724809883,0.000806005806460476,2,-0.0003865345369374623,-0.0007004434010013938,0.003952417988330126,0.40719383436869605,0.23848474024194943,0.35432142538935457
2013-08-21,-0.0061796461260716145,5.869716448897531e-05,2,-0.00034872438873847936,-0.003844540799036622,0.0031540850177407265,0.42143832055692854,0.28808565427192917,0.2904760251711424
2013-08-22,0.009073717850669063,0.0013699387195786467,2,-0.0003063400589258628,0.003913571126759052,0.0012792741181328893,0.3820776345055116,0.32480216850629484,0.2931201969881936
2013-08-23,0.00336708319611298,0.0006832037666427684,2,-0.0002595355376586395,0.0014463847037404776,0.0010663802968338132,0.32834583654125543,0.3591030502574268,0.3125511132013178
2013-08-26,-0.0037282125067353506,0.0006858989440332412,2,-9.525115499773879e-05,0.0015937917632982135,0.0004634083015844226,0.35017063230588286,0.32948384213247756,0.3203455255616396
2013-08-27,-0.01621485653538525,0.0003228703950085948,2,-3.271981528050409e-05,-0.0003262224781792611,0.0013791762758046389,0.35223761010033083,0.3345852532988721,0.3131771366007971
2013-08-28,0.003545282953413556,4.7050646926381366e-05,2,3.315935155111732e-05,-0.0011125513119623065,0.001301544369198382,0.35386965442753904,0.29407857028691886,0.35205177528554216
2013-08-29,0.001584766164022802,-0.0009057943537208902,2,0.00010211839127078986,-0.004761368036270142,0.001301755546592176,0.3950285367345099,0.2004746054152442,0.404496857850246
2013-08-30,-0.0031726291714012592,-0.0003526423874504619,2,0.00017387425597426823,-0.002491344464942813,0.0001931377628352493,0.36955151250159596,0.25365601600476495,0.3767924714936391
2013-09-03,0.004511840004068205,-0.0009475064509438739,2,0.0004815596932188452,-0.004302513785660267,-9.052478708326817e-05,0.39789181926038675,0.20662410857364333,0.39548407216597
2013-09-04,0.008238586501983048,-0.000470961540696857,2,0.0005626217979463606,-0.0023747789673507214,-0.000516171392519027,0.4111335427264035,0.19656481869777873,0.39230163857581773
2013-09-05,0.0012664904864415993,-0.0008290336208165703,2,0.0006445437829494769,-0.0035415643360465765,-0.0010142201790586114,0.45645392708625815,0.14741293164987798,0.39613314126386395
2013-09-06,0.00048143976175661944,-1.086096478849234e-05,2,0.0007269771857991773,-0.0021509930957108736,-6.46458356641233e-05,0.48361795602124774,0.10233229462729077,0.4140497493514614
2013-09-09,0.009530720610415091,0.00023919515539121318,2,0.0009730299926479836,-0.004334290511906147,0.0005123980226926506,0.48778787870604207,0.09780512242158279,0.41440699887237503
2013-09-10,0.007370133049919682,-4.869755819059452e-05,2,0.0010539880173006653,-0.003403847338631749,-0.0005547841428779066,0.5012303627443709,0.09550553995017678,0.4032640973054524
2013-09-11,0.003133233975656383,0.00031463057366415073,2,0.0011337023039368745,-0.0017346203094348311,-0.00021809428289998323,0.5273335702748827,0.08849018528144603,0.38417624444367127
2013-09-12,-0.002659750585170466,0.0009707888024509071,2,0.0012118308087478062,0.002161509357392788,0.000365658663213253,0.5074829674785183,0.09085451311030249,0.4016625194111792
2013-09-13,0.0022469728967179758,0.0008968098026564627,2,0.0012880382832286671,0.0019351830706000328,0.00016763375606387854,0.5638086216346765,0.12410266943533538,0.3120887089299882
2013-09-16,0.005770702248009163,0.0010374272457841398,2,0.0015011215542671923,0.0021421308629214764,-0.0002395542833255604,0.5747013514340137,0.1451507886400347,0.28014785992595154
2013-09-17,0.004452473820310955,0.0011130798878249237,2,0.0015664827097438515,0.001315038651227951,7.832028495613486e-05,0.5902685752774887,0.158053426497694,0.25167799822481735
2013-09-18,0.011507699756298027,0.0011687656185471007,2,0.0016284022644968985,0.0015669877175241709,-0.00015931803500279784,0.5872613244086121,0.16911691148515626,0.24362176410623154
2013-09-19,-0.001677284484990552,0.0002918873436601636,2,0.0016866172905797686,-0.0026085982099175453,-0.0010567187564447522,0.4537946696752175,0.2239629446747509,0.3222423856500316
2013-09-20,-0.007016667468432142,0.00045706342135518063,2,0.0017408816505396713,-0.0010588023578748107,-0.00029731314862146974,0.41609983165104303,0.2473366389091805,0.33656352943977635
2013-09-23,-0.004637488967339592,0.0012007107284653503,2,0.0018769898300692533,0.0007471090066246688,0.0006979607860557735,0.39304424953130257,0.2592066210806073,0.3477491293880902
2013-09-24,-0.002356824619411853,0.0008757582793397358,2,0.0019133649823808818,0.0003551692934706807,9.103960474021733e-05,0.3411921609155934,0.27982698857199795,0.37898085051240876
2013-09-25,-0.0028944626008838427,0.000882877050629756,2,0.001944848424472625,0.0013342907186597586,-0.0004065127286594361,0.308039098621568,0.27294821671217256,0.4190126846662594
2013-09-26,0.0038379706998222505,0.0011746540083929571,2,0.0019713161596167793,0.0013505760580301285,0.00047438713954761624,0.3433937260652462,0.2846447562173373,0.3719615177174164
